0,1,2,3,4
0.0009293412305502866,-0.26255043484157903,0.30185492409069625,0.5071691293063904,-0.1548824383530079
-0.04934970601598387,0.2572543510935747,0.20140473890879101,-0.0405768945301682,0.5683249383413507
0.5428001255586395,0.14526108058015766,-0.010994538248099617,0.2618281086279728,0.6687081590854271
1.244979027448124,-0.5100711504064097,-0.06482499562347083,0.1726759167128849,0.278811400487998
0.28043806988497916,-0.0065446481425439846,-0.4212921258295678,-0.1989716250444823,0.2593844270724146
0.050519885297289575,-0.3897688372879959,0.4168081327773707,-0.5921653358655325,-0.025836551624742726
-0.21138614212648466,0.9376934858619743,0.6853763667438316,0.43696729924996747,0.2826024563245925
0.5563346844631589,0.6304965873202245,1.0624757918429397,0.3014011006022744,0.06776002057798744
1.658793728702495,-1.2261465971742853,-0.39833538948057456,0.5373579643794989,1.0577926316103234
1.081039163639841,-0.48731340121722266,-0.1840044856141783,0.5539399568604205,0.20545233597285148
0.34322303351775957,0.039077070660738476,-0.15409830227429497,-0.25558294781381846,0.9710638420920976
0.0786492442052815,0.8532184746368902,0.7552167372211485,0.455761308232747,0.46577218744837434
-0.15996274633512492,-0.08972575176161995,0.13933400162546536,0.4385780204590933,0.6059588969629581
0.1740760146380294,0.14160721980180388,0.0023702526723251294,-0.12622814558508028,0.17841888794352884
-0.19928351606462458,0.6910880190768356,1.0308971547139387,-0.03703173720226935,0.6715827811109829
0.20533477937085368,0.15822322967619515,0.24635133471129783,0.2784750031513876,0.716234542109227
0.006427505538280029,1.3434150345985716,0.5063215043352809,0.35713957376396444,0.09305396799200336
0.6180177070171692,0.1757091863263682,0.625590667384916,0.7849860396465638,0.07243282638776923
0.7654707928090141,-1.3981948503436408,-0.4827477309576792,-0.05374578675795277,0.8525640515733869
0.6957261823626112,-0.6792297820625224,-0.4317136992958885,0.4108649892963766,0.20826820332462304
0.9255259697654835,-0.2602786887327299,-0.3211440832775159,0.420229696981504,-0.23361751759067145
0.0465168258444647,-0.05343018531200389,-0.6141460163200546,0.14177408514739895,0.7073101604975581
-0.2561572247041417,0.434952859634841,-0.3347768631261394,-0.5945210391573292,0.023398354638519126
-0.27971032391958167,0.36610977999561395,-0.30008136685931847,0.07430435565108347,0.10245657200042538
0.4722270001709935,0.1468991189027769,0.1803354586230409,0.3811089127569833,0.3504216069668984
0.9563869848035457,-0.9103380551980534,-0.40323287004834235,0.015850867285135902,-0.3873313779325448
0.17672331581512907,-0.32267910754905405,-0.10733654422126741,-0.2608484973075805,0.18106790253656613
0.23705963484078146,0.1955098916363764,0.72799634356032,0.5587071515435782,0.07407271327827296
0.6329261517050568,-0.18974141930672953,0.06392795705356479,0.14077458972008056,0.03977407981457166
0.4635411275805977,-0.24237319083808354,-0.05026205647023568,-0.629221507496774,-0.1684267343709412
0.25905853044346305,-0.7474910592407406,0.40616177032417083,-0.12220699437373275,-0.27557434744814224
0.3936263437813631,-0.53759496037198,-0.16061221808367637,-0.1417221538802375,-0.029940350595292164
0.28742600045890204,-0.16967032610459215,-0.18344819501540766,0.1597219142403603,-0.5245694893911766
0.4705863236554111,-1.2962395975575212,-0.3061200079874037,-0.04836071009811368,0.6070397592860032
-0.29101733666213375,0.14987713407490552,0.6880140628611144,-0.41202683615013397,-0.2697617723437589
0.21057932729789272,-0.4846278312744154,-0.18241060574996104,-0.6989293699599368,-0.2960600179101978
0.48802304070825825,0.3733403439449448,0.6812781596724622,0.83557403046573,-0.37074062031853267
-0.029715124834580595,0.1004557735949789,0.14354416034437634,0.06863438152506138,0.2608346167727058
